,tweet_id,begin,end,type,extraction,drug,tweet,meddra_code,meddra_term,clean_tweets,label,ADR
1689,351605957421309952,17.0,27.0,ADR,fast pulse,quetiapine,still a slightly fast pulse this morning. i know this is the quetiapine,10037484.0,pulse rapid,still a slightly fast pulse this morning . i know this is the quetiapine,1,1
1690,351834238540185600,127.0,138.0,ADR,withdrawals,quetiapine,@loveusnotdrugus many congratualtions for being able to come off quetiapine - i have read that and clozapine are the worst for withdrawals,10073281.0,withdrawal symptom,<user> many congratualtions for being able to come off quetiapine - i have read that and clozapine are the worst for withdrawals,1,1
1691,352426412847804416,,,,,,@whippie3675 quetiapine has been good for my symptoms - although it has a lot of side effects. i'm on 600mg and sticking with it! xx,,,<user> quetiapine has been good for my symptoms - although it has a lot of side effects . i am on 6 0 0 mg and sticking with it ! xx,0,0
1692,352544481175801856,26.0,46.0,ADR,knocked me sidewards,quetiapine,"@cheer_bear13 quetiapine knocked me sidewards for a week then i suddenly woke up activated. then relapsed, upped dose, activated &amp; so on",10016256.0,fatigue,"<user> quetiapine knocked me sidewards for a week then i suddenly woke up activated . then relapsed , upped dose , activated & so on",1,1
1693,352905914640109568,79.0,93.0,ADR,slept horribly,quetiapine,@stillicides well no. but it's just that i dropped my quetiapine last night. i slept horribly! but i feel v unfoggy...,10040995.0,sleep disturbance,<user> well no . but it ' s just that i dropped my quetiapine last night . i slept horribly ! but i feel v unfoggy . <repeated>,1,1
1694,353102470534279169,54.0,63.0,ADR,zombified,quetiapine,@lilythepurr i've had too much quetiapine today - i'm zombified.,10016384.0,felt like a zombie,<user> i have had too much quetiapine today - i am zombified .,1,1
1695,353158902520619010,104.0,112.0,ADR,drooling,quetiapine,i have been on lorazepam / diazepam / quetiapine for the past few nights and i've noticed i am slightly drooling a bit. lovely.,10013642.0,drooling,i have been on lorazepam / diazepam / quetiapine for the past few nights and i have noticed i am slightly drooling a bit . lovely .,1,1
1696,353477521070751744,103.0,117.0,ADR,get out of bed,quetiapine,"whilst most kids ask santa for xmas presents, i'm like, can we reduce my quetiapine intake, i need to get out of bed",10019158.0,hard to awaken,"whilst most kids ask santa for xmas presents , i am like , can we reduce my quetiapine intake , i need to get out of bed",1,1
1697,353492546833498112,53.0,58.0,ADR,taste,quetiapine,pretty sure the quetiapine was affecting my sense of taste,10043132.0,taste disturbance,pretty sure the quetiapine was affecting my sense of taste,1,1
1698,353493347912003584,94.0,123.0,ADR,eating incredibly differently,quetiapine,@jennniff i didn't take a zopiclone in the end.. but i'm third day of no quetiapine &amp; i'm eating incredibly differently!,10074314.0,appetite fluctuation,<user> i did not take a zopiclone in the end . <repeated> but i am third day of no quetiapine & i am eating incredibly differently !,1,1
1699,353643138826510336,103.0,117.0,ADR,sleep 12 hours,quetiapine,this week i officially stopped taking my quetiapine. i'm happy to be able to have a life again and not sleep 12 hours.,10041000.0,sleep excessive,this week i officially stopped taking my quetiapine . i am happy to be able to have a life again and not sleep <number> hours .,1,1
1700,353979581033750530,124.0,129.0,ADR,burnt,quetiapine,@lynseypattie @ukschizophrenic @polarbear3127 @weswroten its quetiapine for me. i was wearing factor 30 today &amp; i still burnt :-(,10042494.0,sun sensitivity,<user> <user> <user> <user> its quetiapine for me . i was wearing factor <number> today & i still burnt <sad>,1,1
1701,354004406896828416,51.0,59.0,ADR,cravings,quetiapine,quetiapine side affects are increased appetite and cravings. it all makes sense. ??????,10056465.0,food craving,quetiapine side affects are increased appetite and cravings . it all makes sense . ? <repeated>,1,1
1702,354004406896828416,28.0,46.0,ADR,increased appetite,quetiapine,quetiapine side affects are increased appetite and cravings. it all makes sense. ??????,10021654.0,increased appetite,quetiapine side affects are increased appetite and cravings . it all makes sense . ? <repeated>,1,1
1703,354178409426993153,37.0,43.0,ADR,zombie,quetiapine,oh man! i've been a total quetiapine zombie all morning! i've been taking them for years but every now  then they really mess me up!,10016384.0,felt like a zombie,oh man ! i have been a total quetiapine zombie all morning ! i have been taking them for years but every now then they really mess me up !,1,1
1704,354310048798867456,78.0,89.0,ADR,not stay up,quetiapine,@gangamstyledad is that like quetiapine. when i had to take that crap i could not stay up longer than 11 hours,10041014.0,sleepiness,<user> is that like quetiapine . when i had to take that crap i could not stay up longer than <number> hours,1,1
1705,354334544473751552,63.0,78.0,ADR,boobs humungous,quetiapine,"since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie component to dla.",10014843.0,enlargement breast female,"since quetiapine ' s messed with my prolactin levels , making my boobs humungous & my bras so expensive , i want a lingerie component to dla .",1,1
1706,354334544473751552,35.0,44.0,ADR,prolactin,quetiapine,"since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie component to dla.",10036828.0,prolactin levels increased,"since quetiapine ' s messed with my prolactin levels , making my boobs humungous & my bras so expensive , i want a lingerie component to dla .",1,1
1707,354342711177912322,83.0,98.0,ADR,boobs humungous,quetiapine,"rt @bipolarblogger: since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie?",10014843.0,enlargement breast female,"rt <user> : since quetiapine ' s messed with my prolactin levels , making my boobs humungous & my bras so expensive , i want a lingerie ?",1,1
1708,354342711177912322,55.0,71.0,ADR,prolactin levels,quetiapine,"rt @bipolarblogger: since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie?",10036828.0,prolactin levels increased,"rt <user> : since quetiapine ' s messed with my prolactin levels , making my boobs humungous & my bras so expensive , i want a lingerie ?",1,1
1709,343233453946445824,,,,,,"06.07 on top of everything else, i'm getting a summer cold, sneezing and blocked but runny nose. some medications interact with rivaroxaban.",,,"<number> on top of everything else , i am getting a summer cold , sneezing and blocked but runny nose . some medications interact with rivaroxaban .",0,0
1710,343826721545527298,54.0,63.0,ADR,back ache,rivaroxaban,21.36 day 9 rivaroxaban diary. particularly bad lower back ache had not eased by 14.00 so went to bed. much better when i woke at 19.00.,10003978.0,back ache,<number> day <number> rivaroxaban diary . particularly bad lower back ache had not eased by <number> so went to bed . much better when i woke at <number> .,1,1
1711,344501930900484097,128.0,140.0,ADR,aching knees,rivaroxaban,18.08 day 11 rivaroxaban diary intense back pain  at a funeral from 10.30am.  paracetamol eventually took it off. very weak and aching knees,10000447.0,aching in knees,<number> day <number> rivaroxaban diary intense back pain at a funeral from <time> . paracetamol eventually took it off . very weak and aching knees,1,1
1712,344501930900484097,39.0,48.0,ADR,back pain,rivaroxaban,18.08 day 11 rivaroxaban diary intense back pain  at a funeral from 10.30am.  paracetamol eventually took it off. very weak and aching knees,10003988.0,back pain,<number> day <number> rivaroxaban diary intense back pain at a funeral from <time> . paracetamol eventually took it off . very weak and aching knees,1,1
1713,344501930900484097,119.0,123.0,ADR,weak,rivaroxaban,18.08 day 11 rivaroxaban diary intense back pain  at a funeral from 10.30am.  paracetamol eventually took it off. very weak and aching knees,10047862.0,weakness,<number> day <number> rivaroxaban diary intense back pain at a funeral from <time> . paracetamol eventually took it off . very weak and aching knees,1,1
1714,344733595103002624,63.0,72.0,ADR,Neck ache,rivaroxaban,"09.26 day 12 rivaroxaban diary:  headache, right shoulder and neck ache, lower back pain, weak knees, limping when walking.taken paracetamol",10028831.0,neck discomfort,"<number> day <number> rivaroxaban diary : headache , right shoulder and neck ache , lower back pain , weak knees , limping when walking . taken paracetamol",1,1
1715,344733595103002624,80.0,89.0,ADR,back pain,rivaroxaban,"09.26 day 12 rivaroxaban diary:  headache, right shoulder and neck ache, lower back pain, weak knees, limping when walking.taken paracetamol",10003988.0,back pain,"<number> day <number> rivaroxaban diary : headache , right shoulder and neck ache , lower back pain , weak knees , limping when walking . taken paracetamol",1,1
1716,344733595103002624,103.0,111.0,ADR,limping ,rivaroxaban,"09.26 day 12 rivaroxaban diary:  headache, right shoulder and neck ache, lower back pain, weak knees, limping when walking.taken paracetamol",10058726.0,limping,"<number> day <number> rivaroxaban diary : headache , right shoulder and neck ache , lower back pain , weak knees , limping when walking . taken paracetamol",1,1
1717,345414952993034241,34.0,45.0,ADR,should ache,rivaroxaban,"rivaroxaban diary ctd , neck and should ache, lower back pain and knee ache.",10000424.0,ache,"rivaroxaban diary ctd , neck and should ache , lower back pain and knee ache .",1,1
1718,345414952993034241,67.0,76.0,ADR,knee ache,rivaroxaban,"rivaroxaban diary ctd , neck and should ache, lower back pain and knee ache.",10000447.0,aching in knees,"rivaroxaban diary ctd , neck and should ache , lower back pain and knee ache .",1,1
1719,345414952993034241,53.0,62.0,ADR,back pain,rivaroxaban,"rivaroxaban diary ctd , neck and should ache, lower back pain and knee ache.",10003988.0,back pain,"rivaroxaban diary ctd , neck and should ache , lower back pain and knee ache .",1,1
1720,345414952993034241,25.0,29.0,ADR,neck,rivaroxaban,"rivaroxaban diary ctd , neck and should ache, lower back pain and knee ache.",10028836.0,neck pain,"rivaroxaban diary ctd , neck and should ache , lower back pain and knee ache .",1,1
1721,345442816945713152,126.0,135.0,ADR,back pain,rivaroxaban,08.26 day 14 rivaroxaban diary. just been to cut some wild roses down so workmen can easily get to part of my garage. intense back pain.,10003988.0,back pain,<number> day <number> rivaroxaban diary . just been to cut some wild roses down so workmen can easily get to part of my garage . intense back pain .,1,1
1722,345720878023196672,52.0,61.0,ADR,back pain,rivaroxaban,02.50 day 15 rivaroxaban diary. neck ache and lower back pain. had to kneel on floor to get out of bed.,10003988.0,back pain,<number> day <number> rivaroxaban diary . neck ache and lower back pain . had to kneel on floor to get out of bed .,1,1
1723,345720878023196672,32.0,41.0,ADR,Neck ache,rivaroxaban,02.50 day 15 rivaroxaban diary. neck ache and lower back pain. had to kneel on floor to get out of bed.,10028836.0,neck pain,<number> day <number> rivaroxaban diary . neck ache and lower back pain . had to kneel on floor to get out of bed .,1,1
1724,345958089830301696,28.0,38.0,ADR,not hungry,rivaroxaban,rivaroxaban diary 2/2 ..but not hungry. has to be taken with food. only had 1 hot drink and 1 slice of bread so far today,10003028.0,appetite lost,rivaroxaban diary <number> / <number> . <repeated> but not hungry . has to be taken with food . only had <number> hot drink and <number> slice of bread so far today,1,1
1725,346343460770557953,41.0,45.0,ADR,back,rivaroxaban,"20.05 day 16 rivaroxaban diary. intense back and knee pain most of day;  taken more paracetamol. had to shop, walking painful.",10003988.0,back pain,"<number> day <number> rivaroxaban diary . intense back and knee pain most of day ; taken more paracetamol . had to shop , walking painful .",1,1
1726,346343460770557953,50.0,59.0,ADR,knee pain,rivaroxaban,"20.05 day 16 rivaroxaban diary. intense back and knee pain most of day;  taken more paracetamol. had to shop, walking painful.",10023477.0,knee pain,"<number> day <number> rivaroxaban diary . intense back and knee pain most of day ; taken more paracetamol . had to shop , walking painful .",1,1
1727,346343460770557953,111.0,126.0,ADR,walking painful,rivaroxaban,"20.05 day 16 rivaroxaban diary. intense back and knee pain most of day;  taken more paracetamol. had to shop, walking painful.",10047810.0,walking difficulty,"<number> day <number> rivaroxaban diary . intense back and knee pain most of day ; taken more paracetamol . had to shop , walking painful .",1,1
1728,346538612411744256,,,,,,08.59 day 17 rivaroxaban diary. a doctor will 'phone me back about lunchtime. i'm minded to take myself off rvrxbn as side effects worsen.,,,<number> day <number> rivaroxaban diary . a doctor will ' phone me back about lunchtime . i am minded to take myself off rvrxbn as side effects worsen .,0,0
1729,346667629777391616,,,,,,rt @ctr1945: 17.01 day 17 rivaroxaban diary. doctor has phoned. seeing a heart specialist dr on wednesday. have to continue taking tablets ?,,,rt <user> : <number> day <number> rivaroxaban diary . doctor has phoned . seeing a heart specialist dr on wednesday . have to continue taking tablets ?,0,0
1730,346732358474547200,75.0,79.0,ADR,ache,rivaroxaban,rivaroxaban 2/2 if i could float weightless in space i suspect i would not ache. but i can't so need rid of rivaroxaban.,10000424.0,ache,rivaroxaban <number> / <number> if i could float weightless in space i suspect i would not ache . but i can not so need rid of rivaroxaban .,1,1
1731,347165168804966400,67.0,71.0,ADR,back,rivaroxaban,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",10003988.0,back pain,"<number> day <number> rivaroxaban diary woken up with pains in head , neck , back , hip and legs . seeing doc in <number> hours . no way am i continuin with rvxn",1,1
1732,347165168804966400,46.0,59.0,ADR,pains in head,rivaroxaban,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",10019198.0,head pain,"<number> day <number> rivaroxaban diary woken up with pains in head , neck , back , hip and legs . seeing doc in <number> hours . no way am i continuin with rvxn",1,1
1733,347165168804966400,81.0,85.0,ADR,legs,rivaroxaban,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",10024130.0,leg pain,"<number> day <number> rivaroxaban diary woken up with pains in head , neck , back , hip and legs . seeing doc in <number> hours . no way am i continuin with rvxn",1,1
1734,347165168804966400,61.0,65.0,ADR,neck,rivaroxaban,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",10028836.0,neck pain,"<number> day <number> rivaroxaban diary woken up with pains in head , neck , back , hip and legs . seeing doc in <number> hours . no way am i continuin with rvxn",1,1
1735,347165168804966400,73.0,76.0,ADR,hip,rivaroxaban,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",10033432.0,pain in hip,"<number> day <number> rivaroxaban diary woken up with pains in head , neck , back , hip and legs . seeing doc in <number> hours . no way am i continuin with rvxn",1,1
1736,347521087304785920,38.0,47.0,ADR,neck pain,rivaroxaban,"02.03 rivaroxaban diary day 20. some neck pain and legs still weak, but feeling much better. very warm night.",10028836.0,neck pain,"<number> rivaroxaban diary day <number> . some neck pain and legs still weak , but feeling much better . very warm night .",1,1
1737,347521087304785920,52.0,67.0,ADR,legs still weak,rivaroxaban,"02.03 rivaroxaban diary day 20. some neck pain and legs still weak, but feeling much better. very warm night.",10065702.0,weakness in extremity,"<number> rivaroxaban diary day <number> . some neck pain and legs still weak , but feeling much better . very warm night .",1,1
1738,348262745730338817,93.0,108.0,ADR,fluid retention,rivaroxaban,"rivaroxaban diary day 22. last tablet taken tuesday 18th, 4 days ago. woken up in pain. bad fluid retention (uneven) on both legs.",10016807.0,fluid retention,"rivaroxaban diary day <number> . last tablet taken tuesday 1 8 th , <number> days ago . woken up in pain . bad fluid retention ( uneven ) on both legs .",1,1
1739,348262745730338817,83.0,87.0,ADR,pain,rivaroxaban,"rivaroxaban diary day 22. last tablet taken tuesday 18th, 4 days ago. woken up in pain. bad fluid retention (uneven) on both legs.",10033371.0,pain,"rivaroxaban diary day <number> . last tablet taken tuesday 1 8 th , <number> days ago . woken up in pain . bad fluid retention ( uneven ) on both legs .",1,1
1740,348263807593902080,,,,,,rivaroxaban diary day 22. will take furesomide now. and paracetamol. will suggest to medics that i go back to drugs i know work ok together,,,rivaroxaban diary day <number> . will take furesomide now . and paracetamol . will suggest to medics that i go back to drugs i know work ok together,0,0
1741,348266512018198528,,,,,rivaroxaban,rivaroxaban diary day 22 then add 1 drug at a time at weekly intervals. surely easiest way to lower bp is to lose weight.,,,rivaroxaban diary day <number> then add <number> drug at a time at weekly intervals . surely easiest way to lower bp is to lose weight .,0,0
1742,348296500692017152,45.0,66.0,ADR,musculo-skeletal pain,rivaroxaban,"i reckon i have drug-induced oedema causing musculo-skeletal pain. likely drug combination: rivaroxaban, losartan, and simvastatin.",10028391.0,musculoskeletal pain,"i reckon i have drug - induced oedema causing musculo - skeletal pain . likely drug combination : rivaroxaban , losartan , and simvastatin .",1,1
1743,348296500692017152,30.0,36.0,ADR,oedema,rivaroxaban,"i reckon i have drug-induced oedema causing musculo-skeletal pain. likely drug combination: rivaroxaban, losartan, and simvastatin.",10030095.0,oedema,"i reckon i have drug - induced oedema causing musculo - skeletal pain . likely drug combination : rivaroxaban , losartan , and simvastatin .",1,1
1744,349303093894193154,,,,,,@dewdiligence is methodology similar to the einstein trials for rivaroxaban? even if results are good they are arriving way too late.,,,<user> is methodology similar to the einstein trials for rivaroxaban ? even if results are good they are arriving way too late .,0,0
1745,349629182269067268,132.0,138.0,ADR,aching,rivaroxaban,21.43 day 25 rivaroxaban diary. think all rvxbn nowq out of my body but losartan (last 25mg tablet taken 4 days ago) remains. still aching.,10062428.0,generalized aching,<number> day <number> rivaroxaban diary . think all rvxbn nowq out of my body but losartan ( last 2 5 mg tablet taken <number> days ago ) remains . still aching .,1,1
1746,351569551328149504,,,,,,rt @australiandr: pbs listing 'imminent' for novel oral anticoagulants dabigatran (pradaxa) and rivaroxaban (xarelto)  http://t.co/lwfhgsfe?,,,rt <user> : pbs listing ' imminent ' for novel oral anticoagulants dabigatran ( pradaxa ) and rivaroxaban ( xarelto ) <url>,0,0
1747,344291225458839554,,,,,,daily saphris time,,,daily saphris time,0,0
1748,348083103367041025,105.0,119.0,ADR,lost 10 pounds,saphris,@mhchat hopefully i would love to chat or talk by skype with you and your team. i am on 1 med saphris. i lost 10 pounds 2 months ago.,10047900.0,weight loss,<user> hopefully i would love to chat or talk by skype with you and your team . i am on <number> med saphris . i lost <number> pounds <number> months ago .,1,1
1749,349381846116728834,,,,,,ritalin seems to be working fairly decent for me. saphris however seems too strong &amp; tastes bad. #new meds,,,ritalin seems to be working fairly decent for me . saphris however seems too strong & tastes bad . <hashtag> new </hashtag> meds,0,0
1750,329757184126767104,,,,,,do u know what medications are r for bipolar depression? currently #fda approved #quetiapine aka seroquel,,,do u know what medications are r for bipolar depression ? currently <hashtag> fda </hashtag> approved <hashtag> quetiapine </hashtag> aka seroquel,0,0
1751,332397858290540544,0.0,14.0,ADR,Slept 11 hours,seroquel,slept 11 hours last night on seroquel o.o,10041000.0,sleep excessive,slept <number> hours last night on seroquel o . o,1,1
1752,332524625093328900,42.0,53.0,ADR,Slow Turtle,seroquel,this #seroquel gotta nigga feelin like a  slow turtle. #ihatemeds,10041052.0,sluggishness,this <hashtag> seroquel </hashtag> gotta nigga feelin like a slow turtle . <hashtag> i hate meds </hashtag>,1,1
1753,332666575473741824,,,,,,"@drdrew inmates know exactly how to get medicated.they work the system.trazadone, seroquel &amp; benzo's.i worked there.the system is broke.",,,"<user> inmates know exactly how to get medicated . they work the system . trazadone , seroquel & benzo ' s . i worked there . the system is broke .",0,0
1754,332830369000853504,71.0,83.0,ADR,panic attack,seroquel,@annaspargoryan benzos don't work for me &amp; i've had a cracker of a panic attack on seroquel. listening to people chat on podcasts helps me.,10033664.0,panic attack,<user> benzos do not work for me & i have had a cracker of a panic attack on seroquel . listening to people chat on podcasts helps me .,1,1
1755,332882069376086016,90.0,95.0,ADR,tired,seroquel,"last night, i had a dream that @bromethazine and i were going to have sex, but i was too tired. seroquel is the devil.",10043890.0,tiredness,"last night , i had a dream that <user> and i were going to have sex , but i was too tired . seroquel is the devil .",1,1
1756,333081207036342272,35.0,48.0,ADR,gotta wake up,seroquel,can't even take a seroquel cause i gotta wake up smfh,10019158.0,hard to awaken,can not even take a seroquel cause i gotta wake up smfh,1,1
1757,333102549362176001,21.0,27.0,ADR,sleepy,seroquel,this seroquel got me sleepy,10041018.0,sleepy,this seroquel got me sleepy,1,1
1758,333121972554825729,44.0,60.0,ADR,boner kryptonite,seroquel,@exitingcorpse @luckystubbs seroquel was my boner kryptonite when i was a disfunctional teen,10015118.0,erection failure,<user> <user> seroquel was my boner kryptonite when i was a disfunctional teen,1,1
1759,333161437751042048,102.0,114.0,ADR,dissociation,seroquel,i'm not sure if seroquel is helping us or making things even worse.. anyone else knows if it can make dissociation worse?,10013457.0,dissociation,i am not sure if seroquel is helping us or making things even worse . <repeated> anyone else knows if it can make dissociation worse ?,1,1
1760,333249805876883456,62.0,83.0,ADR,stacked on the weight,seroquel,not to mention the thousands of people online who say they?ve stacked on the weight due to taking seroquel.,10047896.0,weight gain,not to mention the thousands of people online who say they ? ve stacked on the weight due to taking seroquel .,1,1
1761,333313617179078657,,,,,,seroquel did me good last night *.*,,,seroquel did me good last night * . *,0,0
1762,333422979587395584,14.0,22.0,ADR,appetite,seroquel,"magically my appetite has gone back to normal since going off seroquel! well, well, well - i was right, the doctor was wrong.",10074314.0,appetite fluctuation,"magically my appetite has gone back to normal since going off seroquel ! well , well , well - i was right , the doctor was wrong .",1,1
1763,333467863526563840,33.0,41.0,ADR,munchies,seroquel,why do i always get the seroquel munchies!?,10016336.0,feeling hungry,why do i always get the seroquel munchies ? ! <repeated>,1,1
1764,333799489687154688,62.0,70.0,ADR,sedated ,seroquel,i ain't trying to take this seroquel yet. i'm not ready to be sedated and completely unconscious till tomorrow.,10039897.0,sedation,i ain ' t trying to take this seroquel yet . i am not ready to be sedated and completely unconscious till tomorrow .,1,1
1765,333799489687154688,85.0,96.0,ADR,unconscious,seroquel,i ain't trying to take this seroquel yet. i'm not ready to be sedated and completely unconscious till tomorrow.,10041349.0,somnolence,i ain ' t trying to take this seroquel yet . i am not ready to be sedated and completely unconscious till tomorrow .,1,1
1766,333961225606144000,34.0,40.0,ADR,dreams,seroquel,@rowlegendary r u on any meds? my dreams on seroquel are fucked up,10000125.0,abnormal dreams,<user> r u on any meds ? my dreams on seroquel are fucked up,1,1
1767,340484379883229184,,,,,,@vixoen sequel? you mean seroquel? (i think sequel is what you take before writing your second book.),,,<user> sequel ? you mean seroquel ? ( i think sequel is what you take before writing your second book . ),0,0
1768,340520477078458368,32.0,41.0,ADR,lethargic,seroquel,my seroquel this morning got me lethargic,10024262.0,lethargic,my seroquel this morning got me lethargic,1,1
1769,340574014571417602,85.0,89.0,ADR,mute,seroquel,"if your doctor prescribes you seroquel off label, they just want you to stfu. i'm a mute.",10041470.0,speech loss,"if your doctor prescribes you seroquel off label , they just want you to stfu . i am a mute .",1,1
1770,340607825023758336,,,,,seroquel,fuck it. snorting a seroquel so i can sleep until tomorrow,,,fuck it . snorting a seroquel so i can sleep until tomorrow,0,0
1771,340737923777445890,62.0,82.0,ADR,don't want to get up,seroquel,@danietreg oh yep! the only trouble with seroquel for me is i don't want to get up in the morning. i've always been an early riser.,10019158.0,hard to awaken,<user> oh yep ! the only trouble with seroquel for me is i do not want to get up in the morning . i have always been an early riser .,1,1
1772,341063755989409792,29.0,41.0,ADR,weird dreams,seroquel,to take my seroquel and have weird dreams or to not... real life lyndsey world questions,10000125.0,abnormal dreams,to take my seroquel and have weird dreams or to not . <repeated> real life lyndsey world questions,1,1
1773,341176359953002497,113.0,124.0,ADR,cant get up,seroquel,@breatheinhope blargh hate this. particularly with seroquel at night. i not i don't sleep. if have and have more cant get up :/,10019158.0,hard to awaken,<user> blargh hate this . particularly with seroquel at night . i not i do not sleep . if have and have more cant get up <annoyed>,1,1
1774,341176359953002497,78.0,89.0,ADR,don't sleep,seroquel,@breatheinhope blargh hate this. particularly with seroquel at night. i not i don't sleep. if have and have more cant get up :/,10041001.0,sleep loss,<user> blargh hate this . particularly with seroquel at night . i not i do not sleep . if have and have more cant get up <annoyed>,1,1
1775,341423631601111041,,,,,,just realized i'm staying the night and i have no seroquel. fml.,,,just realized i am staying the night and i have no seroquel . fml .,0,0
1776,341919706502029313,71.0,93.0,ADR,knock me the fuck out ,seroquel,my body is so not ready for this seroquel. never had an antidepressant knock me the fuck out at a quarter dose before o _o,10024855.0,loss of consciousness,my body is so not ready for this seroquel . never had an antidepressant knock me the fuck out at a quarter dose before o _o,1,1
1777,341958012736507904,71.0,78.0,ADR,jitters,seroquel,the seroquel is definitely causing this restlessness i'm experiencing #jitters,10023191.0,jitteriness,the seroquel is definitely causing this restlessness i am experiencing <hashtag> jitters </hashtag>,1,1
1778,341958012736507904,40.0,52.0,ADR,restlessness,seroquel,the seroquel is definitely causing this restlessness i'm experiencing #jitters,10038743.0,restlessness,the seroquel is definitely causing this restlessness i am experiencing <hashtag> jitters </hashtag>,1,1
1779,341979739726168064,,,,,,"seroquel. ""@gemini_minx: why in the hell do people keep crashing their cars into buildings?! good lord.""",,,"seroquel . "" <user> : why in the hell do people keep crashing their cars into buildings ? ! <repeated> good lord . """,0,0
1780,341989840398716928,50.0,59.0,ADR,17h sleep,seroquel,shouts out to seroquel for giving me that blessed 17h sleep tho,10041000.0,sleep excessive,shouts out to seroquel for giving me that blessed 1 7 h sleep tho,1,1
1781,341996255213400064,82.0,102.0,ADR,tolerance to the sun,seroquel,"@preciousthing i just had a look buddy, and my medication (seroquel) does affect tolerance to the sun.",10042494.0,sun sensitivity,"<user> i just had a look buddy , and my medication ( seroquel ) does affect tolerance to the sun .",1,1
1782,342027140843335682,,,,,,"@pbandjenelley_1 nope, let's try this. shall we open the pages? page 10 ""duffy sold me that seroquel and xanax"" http://t.co/phnyg1kryv",,,"<user> nope , let us try this . shall we open the pages ? page <number> "" duffy sold me that seroquel and xanax "" <url>",0,0
1783,342050583336857600,114.0,120.0,ADR,zombie,seroquel,"@badboyfloyd_ lmao, i'm prescribed baby. it's for my anxiety. i take seroquel, and celexa with it. i'm a fucking zombie after 9pm.",10016384.0,felt like a zombie,"<user> lmao , i am prescribed baby . it ' s for my anxiety . i take seroquel , and celexa with it . i am a fucking zombie after <time> .",1,1
1784,342078050097303554,,,,,,@fragileannie then try to knock you out at night with a little trazadone or seroquel lol...  so not right,,,<user> then try to knock you out at night with a little trazadone or seroquel lol . <repeated> so not right,0,0
1785,342084395622084608,38.0,52.0,ADR,knocked me out,seroquel,@deanmikel i'm not lazy!! my seroquel knocked me out!!,10041014.0,sleepiness,<user> i am not lazy ! <repeated> my seroquel knocked me out ! <repeated>,1,1
1786,342128993094496257,21.0,27.0,ADR,sleepy,seroquel,that seroquel had me sleepy as fuck alllll damn day,10041018.0,sleepy,that seroquel had me sleepy as fuck all <elongated> damn day,1,1
1787,342143067169632256,,,,,,i been knocked the fuck out yo. like i took a seroquel or sumn,,,i been knocked the fuck out yo . like i took a seroquel or sumn,0,0
1788,342197181085782016,3.0,10.0,ADR,tremors,seroquel,my tremors are horrible. fuck seroquel.,10044565.0,tremor,my tremors are horrible . fuck seroquel .,1,1
1789,342228877445316609,79.0,86.0,ADR,rocking,seroquel,"medication side-affects have hit me hard today: i keep on randomly jolting or rocking, it is so bad i am finding it hard to type! #seroquel",10001540.0,akathisia,"medication side - affects have hit me hard today : i keep on randomly jolting or rocking , it is so bad i am finding it hard to type ! <hashtag> seroquel </hashtag>",1,1
1790,342228877445316609,68.0,75.0,ADR,jolting,seroquel,"medication side-affects have hit me hard today: i keep on randomly jolting or rocking, it is so bad i am finding it hard to type! #seroquel",10023188.0,jerkiness,"medication side - affects have hit me hard today : i keep on randomly jolting or rocking , it is so bad i am finding it hard to type ! <hashtag> seroquel </hashtag>",1,1
1791,342305559216807936,23.0,41.0,ADR,sleep for 12 hours,seroquel,seroquel will make you sleep for 12 hours.,10041000.0,sleep excessive,seroquel will make you sleep for <number> hours .,1,1
1792,342378452453826563,8.0,14.0,ADR,sleepy,seroquel,so damn sleepy. this seroquel is fucking me up so bad.,10041018.0,sleepy,so damn sleepy . this seroquel is fucking me up so bad .,1,1
1793,342482908101111810,81.0,100.0,ADR,gain alot of weight,seroquel,@flatchests it has nothing to do with any of that~ apparently seroquel makes you gain alot of weight -__-,10047896.0,weight gain,<user> it has nothing to do with any of that ~ apparently seroquel makes you gain alot of weight - __ -,1,1
1794,342637586717765633,47.0,63.0,ADR,fucked up dreams,seroquel,that seroquel has been given me some seriously fucked up dreams.,10000125.0,abnormal dreams,that seroquel has been given me some seriously fucked up dreams .,1,1
