|tweet_id|begin|end|type|extraction|drug|tweet|meddra_code|meddra_term|prediction_extractions
482|345243505528012800||||||rt @15stephen15: #todolist 1-finish throat lozenge. 2-record here's the thing for @nickbonsantosho. 3-invent renewable energy source using �|||['record', 'source']
483|345586493441593344||||||@jimrome somebody get that man a lozenge. #smackoff|||['smackoff']
484|347040450575736833||||||*takes chill lozenge*|||[]
485|347199134962429954||||||rt @johngrantjr24: bron bron needs a cepacol lozenge.  #coughcough|||[]
486|347942663837855744||||||melatonin in lozenge form is really dangerous for an oral fixation person like myself|||[]
487|348440018588663808||||||i sometimes eat this and pretend it's candy when it's actually not bec it's a lozenge :( oops http://t.co/eheigbmmln|||[]
488|349168322832629761||||||@sircanuckles @bookofloob @imacvansun maybe with a coach like this the team doesn't have all the blowups they've had under lozenge boy?|||[]
489|349246987901730816||||||rt @analyticalanna: @lizzybizzylou not the cough suppressant ones. it should just be a throat lozenge made only of pectin. feel better soon�|||[]
490|349395760632180737||||||rt @gabbyelle0: i'm in desperate need of a throat lozenge.|||['desperate need of a']
491|333107802522406912||||||@katgamer i ran out of metoprolol back in 2005. in 2 days, i could not take anything more than 6 inch steps with rest after every other one.|||[]
492|347192623934603264||||||rt @diabetes_bio: news: takeda type 2 diabetes therapies nesina alogliptin and fixeddose combinations kazano alogliptin and metformi... htt�|||[]
493|339790738336403456||||||nicotine, caffeine and alcohol can only be my friend when loneliness|||[]
494|339967949551042561||||||got a smooth e-hookah. tobacco and nicotine free. just pure water vapor and peach flavoring. mastered the hookah smoke o's, hell yes|||[]
495|339975035219496960||||||niggas try an smoke you just like nicotine|||[]
496|340049845899390977||||||one of the lower points in your life is when you realise you can't concentrate on revision without nicotine|||[]
497|340284481690808320||||||"hahaha everyone's flippin out cus it's ""no tobacco day"" from today til 2nd june. gonna have nicotine deprived crazies in the streets today"|||[]
498|340297240415465473||||||kiss a nigga taste that nicotine|||['taste']
499|340298821248643072||||||go mario! :) rt @mariomc_snake: 1 week strong nicotine free...|||[]
500|340371459417456640||||||not funny is running out of cigg no place to buy cause nicotine free day?|||[]
501|329389823674679296||||||"5th year intern doesn't know the brand name for ciprofloxacin. answers back with, ""uh... levaquin.""  #fml #pharmacyproblems"|||[]
502|330744100888387585||||||treatment: 1) antibiotic therapy: cotrimazole, ciprofloxacin,cephalosporin,amoxycillin|||[]
503|348651062720331777||||||@fyrechief #cillaxin? is that a new medicine of some kind? like amoxicillin? or ciprofloxacin? ;-)|||[]
504|348901281252929537||||||@theantimyth @crossfitchemist unexpected and potentially problematic-others like ciprofloxacin increase bc levels, causing more side effects|||[]
505|327203515309113344||||||@sofiya__x erm yeah.. yu know it.. i should get you some olanzapine from the chemist ?|||[]
506|328937568265699329||||||fun facts: do you know what medications are 4 bipolar depression? currently #fda approve combo of #olanzapine &amp; #fluoxetine|||[]
507|332193645732175872||||||dr; hello dave. david; is that an old computer. dr; i`m not sure. david; what operating system dr; here`s some olanzapine, see you next week|||[]
508|344192902882283520||||||@jrussouk we'll always be together, together in olanzapine dreeeams...|||[]
509|347420444728623105||||||i think i would become catatonic if i stopped my olanzapine completely|||['catatonic']
510|328912190226702337||||||i need to grow up. and i need my paroxetine. and i need to go order prints what is my problem (money. money is my problem)|||['need to go order prints']
511|349288864516542465||||||so yes, relative risk is doubled. but absolute risk is halved compared to what they say. and only for paroxetine.|||['compared']
512|351043516341813248||||||#fda has approved paroxetine (ssri), to treat moderate to severe hot flashes associated with menopause.|||[]
513|351501594950504449||||||"lester holt nbc just hyped a ""new drug"" for hot flashes; not a new drug, it is simply paroxetine rebranded. nbc needs new science editor!"|||[]
514|332638844254052354||||||all the same, forward spite of paxil medicamentation, high blown willpower and a divine breath hope to god in or:|||[]
515|333763936610566145||||||@koma11sen paxil didn't fit me either. it's great for many. i'm on nothing at all. recently quit drinking too.|||[]
516|340318799431606273||||||@textsurgery paxil? more like paxchill. 8)|||[]
517|341242463131942912||||||for mothers day; i gave my mom a gift card, a bottle of wine and a 3 month supply of paxil...im definitely her fucking favorite! #mothersday|||[]
518|343564482854936576||||||can't seem to find an episode of intervention for all the drugs i got put on as a kid that i can't get off. huh wonder why- *paxil ad plays*|||"[""can't get off""]"
519|343860612973096960||||||@etpc1  if they don't work for you try fexofenadine and talk to your doc in case of contraindications with paxil|||[]
520|345755490170597376||||||don't ever take paxil &amp; drink beer. i'm just sayinn.. fuck|||[]
521|348111410108178433||||||off paxil, back on zoloft &amp; cutting down. also, cutting down my klonopin. moving in the right direction. #progress #medtalk|||['direction']
522|348462397159264256||||||today is the day i totally ditch zoloft and switch to paxil only|||[]
523|348872797717676032||||||rt @lawfirm_ma: we represent people injured by dangerous drugs &amp; vaccines including:  ssri drugs: paxil, zoloft, effexor, celexa, lexapro, �|||[]
524|350764114840272896||||||are you like on paxil or something ? because you haven't had a meltdown and you don't get worked up anymore|||[]
525|351911750314098688||||||@got_drums if i were to find you at paxil would you let me stroke your beard? #beingacreep|||[]
526|353183793915498496||||||ssri birth injury drugs: celexa, effexor, lexapro, paxil, prozac, and zoloft. call now to speak with an attorney. 1.888.520.5202.|||[]
527|353707236402536449||||||mark munoz plans on taking paxil inbetween rounds. #ufc162|||[]
528|346500071602393088||||||sounds like pradaxa review sets new precedent for pbs listing: new drugs won't be listed if old ones (like warfarin) being used suboptimally|||[]
529|339768781020733442||||||prozac nation is v good even tho i'm on chapter one|||[]
530|340469543279411200||||||*me on the intro to my rap song* yo shout out to my prozac prescription and my girlfriend who doesn't really like me that much 2006 shit boi|||[]
531|340523748375556097||||||the weather is on prozac now? rt @pwp_weather dry weather expected in the country. temperatures would start to rise. depression weakens|||[]
532|340555306696318978||||||bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.|||[]
533|340555889012535297||||||@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.@kb_bnn|||[]
534|340555912517394433||||||bananas contain a natural chemical that can make a person happy - the same chemical found in prozac. (via @uberfacts)|||[]
535|340556923994791936||||||"wow ""@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac."""|||[]
536|340557431128092672||||||bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.|||[]
537|340557479656161280||||||@yb_nl: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.|||[]
538|340565184865243136||||||�@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.� oops i hate bananas|||[]
539|353058680897404928||||||the score to carl sagan's 'cosmos' is like prozac to me. #sagan #science #space|||[]
540|327829186637078528||||||journal articles  fulminant hepatic failure in association with quetiapine journal of medical case reports, april 26, 2013|||[]
541|328899387298287616||||||@god_chef that's what i said last time, and the fucker gave me quetiapine!|||[]
542|332973555132297218||||||@_pocketdynamo citalopram and quetiapine, not really withdrawal but my dose has been halved and i haven't got used to it yet:(|||['withdrawal']
543|341960379506757632||||||anyone ever taken quetiapine? i've been on it for a week, not too sure how i feel about it yet. anyone want to share their experience?|||[]
544|348859504315736064||||||rt @globalmeded: comparison of 4 antipsychotics in patients over 40 with psychiatric disorders. quetiapine least safe http://t.co/5roujwr3b�|||[]
545|351787479201886208||||||sabril was found to cause blindness a few years ago #panorama|||[]
546|342048288641544192||||||"*guy walks out of pharmacy with drug bag* me: ""what drug do you think he's on mom??"" mom: ""well he's talking to himself."" me: ""seroquel xr"""|||[]
547|344486314567155712||||||rt @da_waviest420: @huntermoore #confessionsofaratchet gave everyone at some out of town party seroquel and waited till they passed out the�|||[]
548|344599658900901888||||||i love getting drugged up in the institutions though. they'd give me my prescribed 200mg of seroquel and 2 capsules of benadryl. fuck yeah.|||[]
549|345237102067322882||||||i think i like this seroquel stuff. pity i have to think.|||[]
550|348966206184763393||||||@gtpixie @fastingforlife u took a lot of seroquel sweetie. im sure that's what the doctors told you too.u were on a ventilator in hospital.|||[]
551|349052514039119872||||||@zbmtwo i was taking seroquel off label, bad side effects, stopped taking it.|||[]
552|349713239468294145||||||rt @bromethazine: my life can be divided into pre-seroquel and post-seroquel epochs|||[]
553|349721867357138945||||||i had quit that psycho #bigpharma pill cold turkey. seroquel - but things are so fucking rough right now|||[]
554|329136637034520576||||||waiting on the trazodone to kick in.  going shopping with amanda kaye &amp; the fam tomorrow!  xd|||[]
555|331289838856835072||||||okay trazodone, work your magic.|||[]
556|332907977700937731||||||tomorrow, sending mummers her mother's day postcard and finally picking up my trazodone.|||[]
557|333123450254274560||||||@kyleecakes4 i was given like 5mg of abilify and i still do not recall the dosage of trazodone.|||[]
558|341950988455927808||||||stand down, tweeps! stand down! i did it wrong (thanks to @marrije for catching it) - doc gave me trazodone, not tramodol.|||[]
559|350709708484644864||||||@loveone_another: i'm lowkey pill junkie. &gt;.&lt; vivance, xanax, hydro's and trazodone are my faves|||[]
